run_id,seed,repetition,case,expected_result,observed_result,matches_rule,record_count,provenance
conformance-20260723T020659Z,20260779,57,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260779,57,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260779,57,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260779,57,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260780,58,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260780,58,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260780,58,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260780,58,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260780,58,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260780,58,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260781,59,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260781,59,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260781,59,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260781,59,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260781,59,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260781,59,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260782,60,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260782,60,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260782,60,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260782,60,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260782,60,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260782,60,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260783,61,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260783,61,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260783,61,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260783,61,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260783,61,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260783,61,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260784,62,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260784,62,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260784,62,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260784,62,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260784,62,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260784,62,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260785,63,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260785,63,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260785,63,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260785,63,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260785,63,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260785,63,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260786,64,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260786,64,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260786,64,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260786,64,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260786,64,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260786,64,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260787,65,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260787,65,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260787,65,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260787,65,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260787,65,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260787,65,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260788,66,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260788,66,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260788,66,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260788,66,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260788,66,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260788,66,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260789,67,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260789,67,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260789,67,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260789,67,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260789,67,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260789,67,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260790,68,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260790,68,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260790,68,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260790,68,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260790,68,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260790,68,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260791,69,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260791,69,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260791,69,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260791,69,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260791,69,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260791,69,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260792,70,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260792,70,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260792,70,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260792,70,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260792,70,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260792,70,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260793,71,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260793,71,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260793,71,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260793,71,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260793,71,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260793,71,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260794,72,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260794,72,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260794,72,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260794,72,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260794,72,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260794,72,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260795,73,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260795,73,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260795,73,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260795,73,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260795,73,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260795,73,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260796,74,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260796,74,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260796,74,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260796,74,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260796,74,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260796,74,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260797,75,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260797,75,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260797,75,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260797,75,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260797,75,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260797,75,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260798,76,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260798,76,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260798,76,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260798,76,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260798,76,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260798,76,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260799,77,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260799,77,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260799,77,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260799,77,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260799,77,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260799,77,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260800,78,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260800,78,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260800,78,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260800,78,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260800,78,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260800,78,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260801,79,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260801,79,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260801,79,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260801,79,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260801,79,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260801,79,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260802,80,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260802,80,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260802,80,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260802,80,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260802,80,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260802,80,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260803,81,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260803,81,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260803,81,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260803,81,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260803,81,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260803,81,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260804,82,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260804,82,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260804,82,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260804,82,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260804,82,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260804,82,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260805,83,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260805,83,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260805,83,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260805,83,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260805,83,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260805,83,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260806,84,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260806,84,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260806,84,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260806,84,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260806,84,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260806,84,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260807,85,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260807,85,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260807,85,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260807,85,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260807,85,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260807,85,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260808,86,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260808,86,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260808,86,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260808,86,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260808,86,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260808,86,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260809,87,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260809,87,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260809,87,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260809,87,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260809,87,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260809,87,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260810,88,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260810,88,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260810,88,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260810,88,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260810,88,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260810,88,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260811,89,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260811,89,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260811,89,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260811,89,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260811,89,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260811,89,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260812,90,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260812,90,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260812,90,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260812,90,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260812,90,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260812,90,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260813,91,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260813,91,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260813,91,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260813,91,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260813,91,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260813,91,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260814,92,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260814,92,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260814,92,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260814,92,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260814,92,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260814,92,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260815,93,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260815,93,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260815,93,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260815,93,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260815,93,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260815,93,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260816,94,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260816,94,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260816,94,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260816,94,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260816,94,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260816,94,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260817,95,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260817,95,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260817,95,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260817,95,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260817,95,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260817,95,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260818,96,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260818,96,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260818,96,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260818,96,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260818,96,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260818,96,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260819,97,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260819,97,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260819,97,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260819,97,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260819,97,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260819,97,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260820,98,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260820,98,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260820,98,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260820,98,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260820,98,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260820,98,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260821,99,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260821,99,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260821,99,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260821,99,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260821,99,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260821,99,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260822,100,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260822,100,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260822,100,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260822,100,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260822,100,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260822,100,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260823,101,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260823,101,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260823,101,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260823,101,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260823,101,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260823,101,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260824,102,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260824,102,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260824,102,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260824,102,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260824,102,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260824,102,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260825,103,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260825,103,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260825,103,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260825,103,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260825,103,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260825,103,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260826,104,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260826,104,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260826,104,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260826,104,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260826,104,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260826,104,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260827,105,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260827,105,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260827,105,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260827,105,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260827,105,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260827,105,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260828,106,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260828,106,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260828,106,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260828,106,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260828,106,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260828,106,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260829,107,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260829,107,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260829,107,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260829,107,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260829,107,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260829,107,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260830,108,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260830,108,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260830,108,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260830,108,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260830,108,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260830,108,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260831,109,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260831,109,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260831,109,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260831,109,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260831,109,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260831,109,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260832,110,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260832,110,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260832,110,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260832,110,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260832,110,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260832,110,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260833,111,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260833,111,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260833,111,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260833,111,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260833,111,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260833,111,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260834,112,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260834,112,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260834,112,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260834,112,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260834,112,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260834,112,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260835,113,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260835,113,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260835,113,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260835,113,record_insertion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260835,113,storage_reordering,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260835,113,counter_field_swap,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260836,114,consistent_set,accepted,accepted,True,32,measured
conformance-20260723T020659Z,20260836,114,payload_modification,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260836,114,record_deletion,aborted,aborted,True,32,measured
conformance-20260723T020659Z,20260836,114,record_insertion,aborted,aborted,True,32,measured
