run_id,seed,batch_size,repetition,stage,duration_ns,record_count,late_count,provenance
python-20260723T020649Z,621553246858843935,16,184,proof_verify,15233,16,1,measured
python-20260723T020649Z,621553246858843935,16,184,signature_admission_batch,1870104,16,1,measured
python-20260723T020649Z,621553246858843935,16,185,proof_verify,10105,16,1,measured
python-20260723T020649Z,621553246858843935,16,185,merkle_build,15984,16,1,measured
python-20260723T020649Z,621553246858843935,16,185,sign_batch,600424,16,1,measured
python-20260723T020649Z,621553246858843935,16,185,late_rebuild,39038,16,1,measured
python-20260723T020649Z,621553246858843935,16,185,signature_admission_batch,1854280,16,1,measured
python-20260723T020649Z,621553246858843935,16,185,verify_batch,1764967,16,1,measured
python-20260723T020649Z,621553246858843935,16,186,signature_admission_batch,1843714,16,1,measured
python-20260723T020649Z,621553246858843935,16,186,merkle_build,18337,16,1,measured
python-20260723T020649Z,621553246858843935,16,186,proof_verify,9875,16,1,measured
python-20260723T020649Z,621553246858843935,16,186,late_rebuild,36654,16,1,measured
python-20260723T020649Z,621553246858843935,16,186,sign_batch,609487,16,1,measured
python-20260723T020649Z,621553246858843935,16,186,verify_batch,1728353,16,1,measured
python-20260723T020649Z,621553246858843935,16,187,merkle_build,16885,16,1,measured
python-20260723T020649Z,621553246858843935,16,187,verify_batch,1742504,16,1,measured
python-20260723T020649Z,621553246858843935,16,187,proof_verify,12168,16,1,measured
python-20260723T020649Z,621553246858843935,16,187,signature_admission_batch,1846769,16,1,measured
python-20260723T020649Z,621553246858843935,16,187,late_rebuild,37866,16,1,measured
python-20260723T020649Z,621553246858843935,16,187,sign_batch,584260,16,1,measured
python-20260723T020649Z,621553246858843935,16,188,signature_admission_batch,1949262,16,1,measured
python-20260723T020649Z,621553246858843935,16,188,late_rebuild,42183,16,1,measured
python-20260723T020649Z,621553246858843935,16,188,proof_verify,11808,16,1,measured
python-20260723T020649Z,621553246858843935,16,188,sign_batch,740252,16,1,measured
python-20260723T020649Z,621553246858843935,16,188,merkle_build,19148,16,1,measured
python-20260723T020649Z,621553246858843935,16,188,verify_batch,2009221,16,1,measured
python-20260723T020649Z,621553246858843935,16,189,merkle_build,20881,16,1,measured
python-20260723T020649Z,621553246858843935,16,189,verify_batch,1938756,16,1,measured
python-20260723T020649Z,621553246858843935,16,189,sign_batch,803485,16,1,measured
python-20260723T020649Z,621553246858843935,16,189,signature_admission_batch,1920679,16,1,measured
python-20260723T020649Z,621553246858843935,16,189,proof_verify,18498,16,1,measured
python-20260723T020649Z,621553246858843935,16,189,late_rebuild,42554,16,1,measured
python-20260723T020649Z,621553246858843935,16,190,sign_batch,615256,16,1,measured
python-20260723T020649Z,621553246858843935,16,190,signature_admission_batch,1832077,16,1,measured
python-20260723T020649Z,621553246858843935,16,190,merkle_build,17877,16,1,measured
python-20260723T020649Z,621553246858843935,16,190,proof_verify,10295,16,1,measured
python-20260723T020649Z,621553246858843935,16,190,late_rebuild,36344,16,1,measured
python-20260723T020649Z,621553246858843935,16,190,verify_batch,1939216,16,1,measured
python-20260723T020649Z,621553246858843935,16,191,sign_batch,619322,16,1,measured
python-20260723T020649Z,621553246858843935,16,191,late_rebuild,71126,16,1,measured
python-20260723T020649Z,621553246858843935,16,191,merkle_build,23505,16,1,measured
python-20260723T020649Z,621553246858843935,16,191,signature_admission_batch,2082300,16,1,measured
python-20260723T020649Z,621553246858843935,16,191,verify_batch,2184601,16,1,measured
python-20260723T020649Z,621553246858843935,16,191,proof_verify,26440,16,1,measured
python-20260723T020649Z,621553246858843935,16,192,proof_verify,11677,16,1,measured
python-20260723T020649Z,621553246858843935,16,192,late_rebuild,58647,16,1,measured
python-20260723T020649Z,621553246858843935,16,192,signature_admission_batch,2097312,16,1,measured
python-20260723T020649Z,621553246858843935,16,192,sign_batch,588385,16,1,measured
python-20260723T020649Z,621553246858843935,16,192,verify_batch,1909362,16,1,measured
python-20260723T020649Z,621553246858843935,16,192,merkle_build,21672,16,1,measured
python-20260723T020649Z,621553246858843935,16,193,late_rebuild,41942,16,1,measured
python-20260723T020649Z,621553246858843935,16,193,sign_batch,605321,16,1,measured
python-20260723T020649Z,621553246858843935,16,193,merkle_build,15833,16,1,measured
python-20260723T020649Z,621553246858843935,16,193,proof_verify,14462,16,1,measured
python-20260723T020649Z,621553246858843935,16,193,signature_admission_batch,2119295,16,1,measured
python-20260723T020649Z,621553246858843935,16,193,verify_batch,2268817,16,1,measured
python-20260723T020649Z,621553246858843935,16,194,verify_batch,4134975,16,1,measured
python-20260723T020649Z,621553246858843935,16,194,sign_batch,593133,16,1,measured
python-20260723T020649Z,621553246858843935,16,194,late_rebuild,55363,16,1,measured
python-20260723T020649Z,621553246858843935,16,194,merkle_build,15754,16,1,measured
python-20260723T020649Z,621553246858843935,16,194,signature_admission_batch,1894980,16,1,measured
python-20260723T020649Z,621553246858843935,16,194,proof_verify,16645,16,1,measured
python-20260723T020649Z,621553246858843935,16,195,proof_verify,9084,16,1,measured
python-20260723T020649Z,621553246858843935,16,195,merkle_build,16285,16,1,measured
python-20260723T020649Z,621553246858843935,16,195,sign_batch,584540,16,1,measured
python-20260723T020649Z,621553246858843935,16,195,verify_batch,4899563,16,1,measured
python-20260723T020649Z,621553246858843935,16,195,signature_admission_batch,4368322,16,1,measured
python-20260723T020649Z,621553246858843935,16,195,late_rebuild,51737,16,1,measured
python-20260723T020649Z,621553246858843935,16,196,signature_admission_batch,1869833,16,1,measured
python-20260723T020649Z,621553246858843935,16,196,proof_verify,16364,16,1,measured
python-20260723T020649Z,621553246858843935,16,196,verify_batch,1740531,16,1,measured
python-20260723T020649Z,621553246858843935,16,196,sign_batch,585201,16,1,measured
python-20260723T020649Z,621553246858843935,16,196,merkle_build,17547,16,1,measured
python-20260723T020649Z,621553246858843935,16,196,late_rebuild,36344,16,1,measured
python-20260723T020649Z,621553246858843935,16,197,signature_admission_batch,1866809,16,1,measured
python-20260723T020649Z,621553246858843935,16,197,merkle_build,16625,16,1,measured
python-20260723T020649Z,621553246858843935,16,197,proof_verify,10446,16,1,measured
python-20260723T020649Z,621553246858843935,16,197,verify_batch,1743345,16,1,measured
python-20260723T020649Z,621553246858843935,16,197,late_rebuild,37776,16,1,measured
python-20260723T020649Z,621553246858843935,16,197,sign_batch,604340,16,1,measured
python-20260723T020649Z,621553246858843935,16,198,late_rebuild,37335,16,1,measured
python-20260723T020649Z,621553246858843935,16,198,proof_verify,17806,16,1,measured
python-20260723T020649Z,621553246858843935,16,198,merkle_build,23765,16,1,measured
python-20260723T020649Z,621553246858843935,16,198,verify_batch,1864365,16,1,measured
python-20260723T020649Z,621553246858843935,16,198,sign_batch,748534,16,1,measured
python-20260723T020649Z,621553246858843935,16,198,signature_admission_batch,2104172,16,1,measured
python-20260723T020649Z,621553246858843935,16,199,merkle_build,22734,16,1,measured
python-20260723T020649Z,621553246858843935,16,199,proof_verify,15052,16,1,measured
python-20260723T020649Z,621553246858843935,16,199,signature_admission_batch,2067908,16,1,measured
python-20260723T020649Z,621553246858843935,16,199,sign_batch,673021,16,1,measured
python-20260723T020649Z,621553246858843935,16,199,late_rebuild,46459,16,1,measured
python-20260723T020649Z,621553246858843935,16,199,verify_batch,1795913,16,1,measured
python-20260723T020649Z,2640845241519884909,64,0,proof_verify,20260,64,2,measured
python-20260723T020649Z,2640845241519884909,64,0,verify_batch,7106878,64,2,measured
python-20260723T020649Z,2640845241519884909,64,0,signature_admission_batch,7407806,64,2,measured
python-20260723T020649Z,2640845241519884909,64,0,merkle_build,62543,64,2,measured
python-20260723T020649Z,2640845241519884909,64,0,sign_batch,2360043,64,2,measured
python-20260723T020649Z,2640845241519884909,64,0,late_rebuild,119748,64,2,measured
python-20260723T020649Z,2640845241519884909,64,1,verify_batch,7025126,64,2,measured
python-20260723T020649Z,2640845241519884909,64,1,signature_admission_batch,7552512,64,2,measured
python-20260723T020649Z,2640845241519884909,64,1,merkle_build,58217,64,2,measured
python-20260723T020649Z,2640845241519884909,64,1,late_rebuild,119508,64,2,measured
python-20260723T020649Z,2640845241519884909,64,1,sign_batch,2371220,64,2,measured
python-20260723T020649Z,2640845241519884909,64,1,proof_verify,19990,64,2,measured
python-20260723T020649Z,2640845241519884909,64,2,verify_batch,7017565,64,2,measured
python-20260723T020649Z,2640845241519884909,64,2,late_rebuild,122752,64,2,measured
python-20260723T020649Z,2640845241519884909,64,2,merkle_build,52197,64,2,measured
python-20260723T020649Z,2640845241519884909,64,2,signature_admission_batch,7390500,64,2,measured
python-20260723T020649Z,2640845241519884909,64,2,proof_verify,18488,64,2,measured
python-20260723T020649Z,2640845241519884909,64,2,sign_batch,2354725,64,2,measured
python-20260723T020649Z,2640845241519884909,64,3,late_rebuild,125516,64,2,measured
python-20260723T020649Z,2640845241519884909,64,3,sign_batch,2343347,64,2,measured
python-20260723T020649Z,2640845241519884909,64,3,verify_batch,7014460,64,2,measured
python-20260723T020649Z,2640845241519884909,64,3,merkle_build,71767,64,2,measured
python-20260723T020649Z,2640845241519884909,64,3,proof_verify,12368,64,2,measured
python-20260723T020649Z,2640845241519884909,64,3,signature_admission_batch,7398572,64,2,measured
python-20260723T020649Z,2640845241519884909,64,4,verify_batch,7347226,64,2,measured
python-20260723T020649Z,2640845241519884909,64,4,late_rebuild,135041,64,2,measured
python-20260723T020649Z,2640845241519884909,64,4,proof_verify,15102,64,2,measured
python-20260723T020649Z,2640845241519884909,64,4,signature_admission_batch,7424992,64,2,measured
python-20260723T020649Z,2640845241519884909,64,4,sign_batch,2347363,64,2,measured
python-20260723T020649Z,2640845241519884909,64,4,merkle_build,57916,64,2,measured
python-20260723T020649Z,2640845241519884909,64,5,merkle_build,52428,64,2,measured
python-20260723T020649Z,2640845241519884909,64,5,proof_verify,13280,64,2,measured
python-20260723T020649Z,2640845241519884909,64,5,sign_batch,2360193,64,2,measured
python-20260723T020649Z,2640845241519884909,64,5,late_rebuild,116914,64,2,measured
python-20260723T020649Z,2640845241519884909,64,5,verify_batch,7368007,64,2,measured
python-20260723T020649Z,2640845241519884909,64,5,signature_admission_batch,7389439,64,2,measured
python-20260723T020649Z,2640845241519884909,64,6,merkle_build,56424,64,2,measured
python-20260723T020649Z,2640845241519884909,64,6,late_rebuild,116633,64,2,measured
python-20260723T020649Z,2640845241519884909,64,6,proof_verify,12699,64,2,measured
python-20260723T020649Z,2640845241519884909,64,6,verify_batch,7290221,64,2,measured
python-20260723T020649Z,2640845241519884909,64,6,sign_batch,2342396,64,2,measured
python-20260723T020649Z,2640845241519884909,64,6,signature_admission_batch,7380365,64,2,measured
python-20260723T020649Z,2640845241519884909,64,7,merkle_build,55683,64,2,measured
python-20260723T020649Z,2640845241519884909,64,7,proof_verify,12418,64,2,measured
python-20260723T020649Z,2640845241519884909,64,7,late_rebuild,114680,64,2,measured
python-20260723T020649Z,2640845241519884909,64,7,signature_admission_batch,7404350,64,2,measured
python-20260723T020649Z,2640845241519884909,64,7,sign_batch,2531398,64,2,measured
python-20260723T020649Z,2640845241519884909,64,7,verify_batch,6998086,64,2,measured
python-20260723T020649Z,2640845241519884909,64,8,proof_verify,16685,64,2,measured
python-20260723T020649Z,2640845241519884909,64,8,verify_batch,7001401,64,2,measured
python-20260723T020649Z,2640845241519884909,64,8,signature_admission_batch,7383940,64,2,measured
python-20260723T020649Z,2640845241519884909,64,8,sign_batch,2365441,64,2,measured
python-20260723T020649Z,2640845241519884909,64,8,late_rebuild,131366,64,2,measured
python-20260723T020649Z,2640845241519884909,64,8,merkle_build,52869,64,2,measured
python-20260723T020649Z,2640845241519884909,64,9,sign_batch,2338871,64,2,measured
python-20260723T020649Z,2640845241519884909,64,9,verify_batch,7024365,64,2,measured
python-20260723T020649Z,2640845241519884909,64,9,late_rebuild,121291,64,2,measured
python-20260723T020649Z,2640845241519884909,64,9,proof_verify,13110,64,2,measured
python-20260723T020649Z,2640845241519884909,64,9,signature_admission_batch,7487254,64,2,measured
python-20260723T020649Z,2640845241519884909,64,9,merkle_build,56795,64,2,measured
python-20260723T020649Z,2640845241519884909,64,10,late_rebuild,118727,64,2,measured
python-20260723T020649Z,2640845241519884909,64,10,merkle_build,51937,64,2,measured
python-20260723T020649Z,2640845241519884909,64,10,signature_admission_batch,7610868,64,2,measured
python-20260723T020649Z,2640845241519884909,64,10,proof_verify,14672,64,2,measured
python-20260723T020649Z,2640845241519884909,64,10,sign_batch,2347203,64,2,measured
python-20260723T020649Z,2640845241519884909,64,10,verify_batch,7013298,64,2,measured
python-20260723T020649Z,2640845241519884909,64,11,signature_admission_batch,7399904,64,2,measured
python-20260723T020649Z,2640845241519884909,64,11,verify_batch,7119076,64,2,measured
python-20260723T020649Z,2640845241519884909,64,11,merkle_build,62663,64,2,measured
python-20260723T020649Z,2640845241519884909,64,11,sign_batch,2340584,64,2,measured
python-20260723T020649Z,2640845241519884909,64,11,proof_verify,14651,64,2,measured
python-20260723T020649Z,2640845241519884909,64,11,late_rebuild,121420,64,2,measured
python-20260723T020649Z,2640845241519884909,64,12,proof_verify,9634,64,2,measured
python-20260723T020649Z,2640845241519884909,64,12,sign_batch,2344099,64,2,measured
python-20260723T020649Z,2640845241519884909,64,12,merkle_build,55543,64,2,measured
python-20260723T020649Z,2640845241519884909,64,12,verify_batch,7021060,64,2,measured
python-20260723T020649Z,2640845241519884909,64,12,signature_admission_batch,7394786,64,2,measured
python-20260723T020649Z,2640845241519884909,64,12,late_rebuild,119268,64,2,measured
python-20260723T020649Z,2640845241519884909,64,13,signature_admission_batch,7404210,64,2,measured
python-20260723T020649Z,2640845241519884909,64,13,sign_batch,2345430,64,2,measured
python-20260723T020649Z,2640845241519884909,64,13,verify_batch,7015652,64,2,measured
python-20260723T020649Z,2640845241519884909,64,13,merkle_build,58116,64,2,measured
python-20260723T020649Z,2640845241519884909,64,13,late_rebuild,116664,64,2,measured
python-20260723T020649Z,2640845241519884909,64,13,proof_verify,13800,64,2,measured
python-20260723T020649Z,2640845241519884909,64,14,sign_batch,2370769,64,2,measured
python-20260723T020649Z,2640845241519884909,64,14,verify_batch,7025637,64,2,measured
python-20260723T020649Z,2640845241519884909,64,14,merkle_build,65317,64,2,measured
python-20260723T020649Z,2640845241519884909,64,14,signature_admission_batch,7401737,64,2,measured
python-20260723T020649Z,2640845241519884909,64,14,late_rebuild,140039,64,2,measured
python-20260723T020649Z,2640845241519884909,64,14,proof_verify,13460,64,2,measured
python-20260723T020649Z,2640845241519884909,64,15,merkle_build,52318,64,2,measured
python-20260723T020649Z,2640845241519884909,64,15,verify_batch,7179015,64,2,measured
python-20260723T020649Z,2640845241519884909,64,15,late_rebuild,118215,64,2,measured
python-20260723T020649Z,2640845241519884909,64,15,sign_batch,2366061,64,2,measured
python-20260723T020649Z,2640845241519884909,64,15,proof_verify,12849,64,2,measured
python-20260723T020649Z,2640845241519884909,64,15,signature_admission_batch,7390119,64,2,measured
python-20260723T020649Z,2640845241519884909,64,16,merkle_build,55162,64,2,measured
python-20260723T020649Z,2640845241519884909,64,16,late_rebuild,114861,64,2,measured
python-20260723T020649Z,2640845241519884909,64,16,verify_batch,7076032,64,2,measured
python-20260723T020649Z,2640845241519884909,64,16,signature_admission_batch,7379184,64,2,measured
python-20260723T020649Z,2640845241519884909,64,16,proof_verify,13179,64,2,measured
python-20260723T020649Z,2640845241519884909,64,16,sign_batch,2540612,64,2,measured
python-20260723T020649Z,2640845241519884909,64,17,merkle_build,76133,64,2,measured
python-20260723T020649Z,2640845241519884909,64,17,sign_batch,2359482,64,2,measured
python-20260723T020649Z,2640845241519884909,64,17,late_rebuild,120098,64,2,measured
python-20260723T020649Z,2640845241519884909,64,17,signature_admission_batch,7426022,64,2,measured
python-20260723T020649Z,2640845241519884909,64,17,verify_batch,7011015,64,2,measured
python-20260723T020649Z,2640845241519884909,64,17,proof_verify,17176,64,2,measured
python-20260723T020649Z,2640845241519884909,64,18,late_rebuild,117425,64,2,measured
python-20260723T020649Z,2640845241519884909,64,18,sign_batch,2514432,64,2,measured
python-20260723T020649Z,2640845241519884909,64,18,verify_batch,7000810,64,2,measured
python-20260723T020649Z,2640845241519884909,64,18,signature_admission_batch,7379343,64,2,measured
python-20260723T020649Z,2640845241519884909,64,18,merkle_build,56153,64,2,measured
python-20260723T020649Z,2640845241519884909,64,18,proof_verify,13340,64,2,measured
python-20260723T020649Z,2640845241519884909,64,19,proof_verify,9013,64,2,measured
python-20260723T020649Z,2640845241519884909,64,19,late_rebuild,117164,64,2,measured
python-20260723T020649Z,2640845241519884909,64,19,verify_batch,7013528,64,2,measured
python-20260723T020649Z,2640845241519884909,64,19,merkle_build,55713,64,2,measured
python-20260723T020649Z,2640845241519884909,64,19,sign_batch,2367755,64,2,measured
python-20260723T020649Z,2640845241519884909,64,19,signature_admission_batch,7395447,64,2,measured
python-20260723T020649Z,2640845241519884909,64,20,proof_verify,13591,64,2,measured
python-20260723T020649Z,2640845241519884909,64,20,sign_batch,2344049,64,2,measured
python-20260723T020649Z,2640845241519884909,64,20,signature_admission_batch,7474294,64,2,measured
python-20260723T020649Z,2640845241519884909,64,20,late_rebuild,122423,64,2,measured
python-20260723T020649Z,2640845241519884909,64,20,merkle_build,52658,64,2,measured
python-20260723T020649Z,2640845241519884909,64,20,verify_batch,7017655,64,2,measured
python-20260723T020649Z,2640845241519884909,64,21,verify_batch,6984235,64,2,measured
python-20260723T020649Z,2640845241519884909,64,21,late_rebuild,152347,64,2,measured
python-20260723T020649Z,2640845241519884909,64,21,signature_admission_batch,7420395,64,2,measured
python-20260723T020649Z,2640845241519884909,64,21,merkle_build,53910,64,2,measured
python-20260723T020649Z,2640845241519884909,64,21,sign_batch,2369907,64,2,measured
python-20260723T020649Z,2640845241519884909,64,21,proof_verify,16294,64,2,measured
python-20260723T020649Z,2640845241519884909,64,22,sign_batch,2368255,64,2,measured
python-20260723T020649Z,2640845241519884909,64,22,verify_batch,6995192,64,2,measured
python-20260723T020649Z,2640845241519884909,64,22,late_rebuild,120580,64,2,measured
python-20260723T020649Z,2640845241519884909,64,22,proof_verify,11367,64,2,measured
python-20260723T020649Z,2640845241519884909,64,22,merkle_build,52679,64,2,measured
python-20260723T020649Z,2640845241519884909,64,22,signature_admission_batch,7426603,64,2,measured
python-20260723T020649Z,2640845241519884909,64,23,late_rebuild,116763,64,2,measured
python-20260723T020649Z,2640845241519884909,64,23,merkle_build,51506,64,2,measured
python-20260723T020649Z,2640845241519884909,64,23,verify_batch,7005978,64,2,measured
python-20260723T020649Z,2640845241519884909,64,23,sign_batch,2368565,64,2,measured
python-20260723T020649Z,2640845241519884909,64,23,signature_admission_batch,7380565,64,2,measured
python-20260723T020649Z,2640845241519884909,64,23,proof_verify,13750,64,2,measured
python-20260723T020649Z,2640845241519884909,64,24,sign_batch,2349838,64,2,measured
python-20260723T020649Z,2640845241519884909,64,24,late_rebuild,119397,64,2,measured
python-20260723T020649Z,2640845241519884909,64,24,merkle_build,65117,64,2,measured
python-20260723T020649Z,2640845241519884909,64,24,signature_admission_batch,7410119,64,2,measured
python-20260723T020649Z,2640845241519884909,64,24,verify_batch,7016563,64,2,measured
python-20260723T020649Z,2640845241519884909,64,24,proof_verify,16575,64,2,measured
python-20260723T020649Z,2640845241519884909,64,25,signature_admission_batch,7395968,64,2,measured
python-20260723T020649Z,2640845241519884909,64,25,late_rebuild,121571,64,2,measured
python-20260723T020649Z,2640845241519884909,64,25,proof_verify,10726,64,2,measured
python-20260723T020649Z,2640845241519884909,64,25,merkle_build,52097,64,2,measured
python-20260723T020649Z,2640845241519884909,64,25,verify_batch,7068391,64,2,measured
python-20260723T020649Z,2640845241519884909,64,25,sign_batch,2358871,64,2,measured
python-20260723T020649Z,2640845241519884909,64,26,signature_admission_batch,7419253,64,2,measured
python-20260723T020649Z,2640845241519884909,64,26,merkle_build,59097,64,2,measured
python-20260723T020649Z,2640845241519884909,64,26,late_rebuild,115222,64,2,measured
python-20260723T020649Z,2640845241519884909,64,26,proof_verify,12919,64,2,measured
python-20260723T020649Z,2640845241519884909,64,26,verify_batch,7012768,64,2,measured
python-20260723T020649Z,2640845241519884909,64,26,sign_batch,2338631,64,2,measured
python-20260723T020649Z,2640845241519884909,64,27,sign_batch,2342686,64,2,measured
python-20260723T020649Z,2640845241519884909,64,27,late_rebuild,119788,64,2,measured
python-20260723T020649Z,2640845241519884909,64,27,merkle_build,52608,64,2,measured
python-20260723T020649Z,2640845241519884909,64,27,verify_batch,7035711,64,2,measured
python-20260723T020649Z,2640845241519884909,64,27,signature_admission_batch,7357892,64,2,measured
python-20260723T020649Z,2640845241519884909,64,27,proof_verify,15092,64,2,measured
python-20260723T020649Z,2640845241519884909,64,28,verify_batch,7067970,64,2,measured
python-20260723T020649Z,2640845241519884909,64,28,signature_admission_batch,7384030,64,2,measured
python-20260723T020649Z,2640845241519884909,64,28,proof_verify,14221,64,2,measured
python-20260723T020649Z,2640845241519884909,64,28,sign_batch,2374795,64,2,measured
python-20260723T020649Z,2640845241519884909,64,28,late_rebuild,122893,64,2,measured
python-20260723T020649Z,2640845241519884909,64,28,merkle_build,52388,64,2,measured
python-20260723T020649Z,2640845241519884909,64,29,signature_admission_batch,7454756,64,2,measured
python-20260723T020649Z,2640845241519884909,64,29,merkle_build,56334,64,2,measured
python-20260723T020649Z,2640845241519884909,64,29,verify_batch,7011216,64,2,measured
python-20260723T020649Z,2640845241519884909,64,29,late_rebuild,128261,64,2,measured
python-20260723T020649Z,2640845241519884909,64,29,sign_batch,2354755,64,2,measured
python-20260723T020649Z,2640845241519884909,64,29,proof_verify,15062,64,2,measured
python-20260723T020649Z,2640845241519884909,64,30,merkle_build,53219,64,2,measured
python-20260723T020649Z,2640845241519884909,64,30,sign_batch,2360233,64,2,measured
python-20260723T020649Z,2640845241519884909,64,30,verify_batch,7029743,64,2,measured
python-20260723T020649Z,2640845241519884909,64,30,signature_admission_batch,7412543,64,2,measured
python-20260723T020649Z,2640845241519884909,64,30,proof_verify,14341,64,2,measured
python-20260723T020649Z,2640845241519884909,64,30,late_rebuild,120279,64,2,measured
python-20260723T020649Z,2640845241519884909,64,31,verify_batch,7003394,64,2,measured
python-20260723T020649Z,2640845241519884909,64,31,signature_admission_batch,7400214,64,2,measured
python-20260723T020649Z,2640845241519884909,64,31,merkle_build,57546,64,2,measured
python-20260723T020649Z,2640845241519884909,64,31,late_rebuild,114140,64,2,measured
python-20260723T020649Z,2640845241519884909,64,31,sign_batch,2336828,64,2,measured
python-20260723T020649Z,2640845241519884909,64,31,proof_verify,13270,64,2,measured
python-20260723T020649Z,2640845241519884909,64,32,late_rebuild,112718,64,2,measured
python-20260723T020649Z,2640845241519884909,64,32,merkle_build,51697,64,2,measured
python-20260723T020649Z,2640845241519884909,64,32,proof_verify,9484,64,2,measured
python-20260723T020649Z,2640845241519884909,64,32,signature_admission_batch,7407064,64,2,measured
python-20260723T020649Z,2640845241519884909,64,32,sign_batch,2343178,64,2,measured
python-20260723T020649Z,2640845241519884909,64,32,verify_batch,7015602,64,2,measured
python-20260723T020649Z,2640845241519884909,64,33,signature_admission_batch,7400665,64,2,measured
python-20260723T020649Z,2640845241519884909,64,33,proof_verify,13671,64,2,measured
python-20260723T020649Z,2640845241519884909,64,33,merkle_build,56153,64,2,measured
python-20260723T020649Z,2640845241519884909,64,33,verify_batch,6992939,64,2,measured
python-20260723T020649Z,2640845241519884909,64,33,sign_batch,2356848,64,2,measured
python-20260723T020649Z,2640845241519884909,64,33,late_rebuild,123154,64,2,measured
python-20260723T020649Z,2640845241519884909,64,34,sign_batch,2353082,64,2,measured
python-20260723T020649Z,2640845241519884909,64,34,proof_verify,12499,64,2,measured
python-20260723T020649Z,2640845241519884909,64,34,merkle_build,52789,64,2,measured
python-20260723T020649Z,2640845241519884909,64,34,verify_batch,6994481,64,2,measured
python-20260723T020649Z,2640845241519884909,64,34,late_rebuild,119277,64,2,measured
python-20260723T020649Z,2640845241519884909,64,34,signature_admission_batch,7391171,64,2,measured
python-20260723T020649Z,2640845241519884909,64,35,proof_verify,13420,64,2,measured
python-20260723T020649Z,2640845241519884909,64,35,signature_admission_batch,7379774,64,2,measured
python-20260723T020649Z,2640845241519884909,64,35,merkle_build,56394,64,2,measured
python-20260723T020649Z,2640845241519884909,64,35,sign_batch,2376958,64,2,measured
python-20260723T020649Z,2640845241519884909,64,35,late_rebuild,118386,64,2,measured
python-20260723T020649Z,2640845241519884909,64,35,verify_batch,7023914,64,2,measured
python-20260723T020649Z,2640845241519884909,64,36,sign_batch,2341796,64,2,measured
python-20260723T020649Z,2640845241519884909,64,36,merkle_build,56173,64,2,measured
python-20260723T020649Z,2640845241519884909,64,36,late_rebuild,113839,64,2,measured
python-20260723T020649Z,2640845241519884909,64,36,verify_batch,7018446,64,2,measured
python-20260723T020649Z,2640845241519884909,64,36,proof_verify,14532,64,2,measured
python-20260723T020649Z,2640845241519884909,64,36,signature_admission_batch,7650417,64,2,measured
python-20260723T020649Z,2640845241519884909,64,37,sign_batch,2360714,64,2,measured
python-20260723T020649Z,2640845241519884909,64,37,merkle_build,57555,64,2,measured
python-20260723T020649Z,2640845241519884909,64,37,late_rebuild,116643,64,2,measured
python-20260723T020649Z,2640845241519884909,64,37,proof_verify,13660,64,2,measured
python-20260723T020649Z,2640845241519884909,64,37,verify_batch,7058917,64,2,measured
python-20260723T020649Z,2640845241519884909,64,37,signature_admission_batch,7425121,64,2,measured
python-20260723T020649Z,2640845241519884909,64,38,verify_batch,7828252,64,2,measured
python-20260723T020649Z,2640845241519884909,64,38,proof_verify,25018,64,2,measured
python-20260723T020649Z,2640845241519884909,64,38,signature_admission_batch,7479612,64,2,measured
python-20260723T020649Z,2640845241519884909,64,38,merkle_build,61903,64,2,measured
python-20260723T020649Z,2640845241519884909,64,38,sign_batch,2354174,64,2,measured
python-20260723T020649Z,2640845241519884909,64,38,late_rebuild,121391,64,2,measured
python-20260723T020649Z,2640845241519884909,64,39,signature_admission_batch,7547264,64,2,measured
python-20260723T020649Z,2640845241519884909,64,39,proof_verify,16495,64,2,measured
python-20260723T020649Z,2640845241519884909,64,39,sign_batch,2384729,64,2,measured
python-20260723T020649Z,2640845241519884909,64,39,verify_batch,7107538,64,2,measured
python-20260723T020649Z,2640845241519884909,64,39,merkle_build,61732,64,2,measured
python-20260723T020649Z,2640845241519884909,64,39,late_rebuild,119658,64,2,measured
python-20260723T020649Z,2640845241519884909,64,40,sign_batch,2358170,64,2,measured
python-20260723T020649Z,2640845241519884909,64,40,signature_admission_batch,7445362,64,2,measured
python-20260723T020649Z,2640845241519884909,64,40,late_rebuild,120339,64,2,measured
python-20260723T020649Z,2640845241519884909,64,40,verify_batch,7050474,64,2,measured
python-20260723T020649Z,2640845241519884909,64,40,proof_verify,16314,64,2,measured
python-20260723T020649Z,2640845241519884909,64,40,merkle_build,55212,64,2,measured
python-20260723T020649Z,2640845241519884909,64,41,signature_admission_batch,7466363,64,2,measured
python-20260723T020649Z,2640845241519884909,64,41,proof_verify,14081,64,2,measured
python-20260723T020649Z,2640845241519884909,64,41,sign_batch,2341745,64,2,measured
python-20260723T020649Z,2640845241519884909,64,41,verify_batch,7015722,64,2,measured
python-20260723T020649Z,2640845241519884909,64,41,late_rebuild,123855,64,2,measured
python-20260723T020649Z,2640845241519884909,64,41,merkle_build,53289,64,2,measured
python-20260723T020649Z,2640845241519884909,64,42,signature_admission_batch,7547073,64,2,measured
python-20260723T020649Z,2640845241519884909,64,42,verify_batch,7000510,64,2,measured
python-20260723T020649Z,2640845241519884909,64,42,sign_batch,2345531,64,2,measured
python-20260723T020649Z,2640845241519884909,64,42,proof_verify,35613,64,2,measured
python-20260723T020649Z,2640845241519884909,64,42,late_rebuild,131937,64,2,measured
python-20260723T020649Z,2640845241519884909,64,42,merkle_build,52709,64,2,measured
