run_id,seed,repetition,component,case,expected_result,observed_result,matches_rule,provenance
components-20260723T020700Z,20260773,51,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260773,51,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260773,51,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260773,51,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260773,51,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260773,51,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260773,51,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260773,51,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260773,51,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260773,51,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260773,51,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260774,52,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260774,52,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260774,52,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260774,52,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260774,52,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260774,52,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260774,52,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260774,52,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260774,52,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260774,52,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260774,52,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260775,53,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260775,53,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260775,53,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260775,53,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260775,53,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260775,53,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260775,53,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260775,53,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260775,53,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260775,53,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260775,53,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260776,54,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260776,54,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260776,54,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260776,54,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260776,54,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260776,54,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260776,54,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260776,54,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260776,54,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260776,54,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260776,54,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260777,55,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260777,55,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260777,55,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260777,55,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260777,55,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260777,55,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260777,55,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260777,55,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260777,55,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260777,55,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260777,55,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260778,56,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260778,56,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260778,56,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260778,56,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260778,56,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260778,56,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260778,56,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260778,56,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260778,56,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260778,56,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260778,56,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260779,57,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260779,57,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260779,57,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260779,57,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260779,57,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260779,57,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260779,57,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260779,57,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260779,57,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260779,57,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260779,57,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260780,58,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260780,58,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260780,58,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260780,58,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260780,58,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260780,58,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260780,58,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260780,58,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260780,58,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260780,58,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260780,58,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260781,59,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260781,59,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260781,59,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260781,59,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260781,59,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260781,59,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260781,59,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260781,59,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260781,59,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260781,59,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260781,59,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260782,60,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260782,60,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260782,60,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260782,60,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260782,60,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260782,60,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260782,60,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260782,60,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260782,60,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260782,60,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260782,60,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260783,61,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260783,61,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260783,61,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260783,61,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260783,61,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260783,61,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260783,61,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260783,61,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260783,61,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260783,61,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260783,61,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260784,62,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260784,62,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260784,62,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260784,62,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260784,62,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260784,62,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260784,62,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260784,62,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260784,62,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260784,62,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260784,62,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260785,63,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260785,63,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260785,63,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260785,63,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260785,63,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260785,63,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260785,63,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260785,63,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260785,63,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260785,63,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260785,63,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260786,64,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260786,64,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260786,64,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260786,64,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260786,64,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260786,64,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260786,64,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260786,64,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260786,64,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260786,64,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260786,64,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260787,65,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260787,65,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260787,65,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260787,65,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260787,65,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260787,65,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260787,65,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260787,65,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260787,65,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260787,65,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260787,65,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260788,66,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260788,66,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260788,66,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260788,66,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260788,66,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260788,66,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260788,66,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260788,66,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260788,66,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260788,66,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260788,66,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260789,67,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260789,67,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260789,67,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260789,67,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260789,67,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260789,67,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260789,67,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260789,67,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260789,67,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260789,67,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260789,67,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260790,68,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260790,68,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260790,68,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260790,68,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260790,68,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260790,68,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260790,68,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260790,68,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260790,68,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260790,68,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260790,68,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260791,69,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260791,69,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260791,69,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260791,69,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260791,69,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260791,69,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260791,69,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260791,69,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260791,69,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260791,69,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260791,69,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260792,70,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260792,70,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260792,70,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260792,70,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260792,70,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260792,70,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260792,70,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260792,70,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260792,70,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260792,70,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260792,70,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260793,71,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260793,71,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260793,71,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260793,71,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260793,71,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260793,71,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260793,71,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260793,71,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260793,71,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260793,71,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260793,71,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260794,72,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260794,72,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260794,72,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260794,72,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260794,72,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260794,72,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260794,72,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260794,72,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260794,72,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260794,72,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260794,72,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260795,73,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260795,73,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260795,73,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260795,73,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260795,73,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260795,73,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260795,73,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260795,73,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260795,73,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260795,73,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260795,73,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260796,74,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260796,74,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260796,74,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260796,74,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260796,74,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260796,74,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260796,74,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260796,74,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260796,74,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260796,74,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260796,74,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260797,75,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260797,75,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260797,75,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260797,75,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260797,75,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260797,75,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260797,75,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260797,75,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260797,75,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260797,75,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260797,75,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260798,76,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260798,76,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260798,76,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260798,76,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260798,76,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260798,76,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260798,76,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260798,76,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260798,76,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260798,76,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260798,76,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260799,77,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260799,77,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260799,77,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260799,77,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260799,77,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260799,77,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260799,77,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260799,77,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260799,77,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260799,77,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260799,77,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260800,78,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260800,78,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260800,78,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260800,78,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260800,78,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260800,78,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260800,78,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260800,78,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260800,78,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260800,78,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260800,78,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260801,79,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260801,79,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260801,79,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260801,79,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260801,79,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260801,79,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260801,79,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260801,79,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
